clip_id,variant,frame,n_valid,s_frame,mad_log,moge_mask_fraction,lingbot_conf_fraction
scene-0012_CAM_FRONT_62697033_a2d86049,G51-B,0,96930,26.543672382776226,0.10902639312465001,0.8479237254747459,0.6494169096209913
scene-0012_CAM_FRONT_62697033_a2d86049,G51-B,1,99914,25.634768333911232,0.06874315434177825,0.8508063457043049,0.67310823943477
scene-0012_CAM_FRONT_62697033_a2d86049,G51-B,2,92054,25.805900847381647,0.09014204433541217,0.839866834764794,0.6274853570771938
scene-0012_CAM_FRONT_62697033_a2d86049,G51-B,3,82888,27.389657463031423,0.07552393086328002,0.8426969243295774,0.5553344890079583
scene-0012_CAM_FRONT_62697033_a2d86049,G51-B,4,76760,27.42247461288151,0.11532179960336175,0.8412982953799281,0.515503112441888
scene-0012_CAM_FRONT_114d8a1f_b76ef036,G51-B,0,89849,29.64387236445783,0.10018708082805494,0.8467746171827805,0.6093425787303338
scene-0012_CAM_FRONT_114d8a1f_b76ef036,G51-B,1,93458,29.64227866801533,0.12096029668865693,0.8510230346965041,0.6398891602973236
scene-0012_CAM_FRONT_114d8a1f_b76ef036,G51-B,2,101886,28.524731445312494,0.0619441332347046,0.8507735140388202,0.6951842513067003
scene-0012_CAM_FRONT_114d8a1f_b76ef036,G51-B,3,97070,28.24071853266269,0.11296595419066224,0.8438066346229611,0.6520040448611877
scene-0012_CAM_FRONT_114d8a1f_b76ef036,G51-B,4,98570,27.96935583043982,0.09313324035040749,0.8266159745751582,0.6697200115567462
scene-0012_CAM_FRONT_5e8e7172_56a8812e,G51-B,0,90391,26.600408428284176,0.050520127840004925,0.8010138418301683,0.6051138602159011
scene-0012_CAM_FRONT_5e8e7172_56a8812e,G51-B,1,83790,25.829885202687937,0.05782232091207051,0.7658379954298322,0.5556693719959026
scene-0012_CAM_FRONT_5e8e7172_56a8812e,G51-B,2,67867,25.7803163785461,0.054177311510587245,0.7413324403120322,0.4462282982691146
scene-0012_CAM_FRONT_5e8e7172_56a8812e,G51-B,3,57420,26.523660473882607,0.045110812555750446,0.7601449846347805,0.3770388464266015
scene-0012_CAM_FRONT_5e8e7172_56a8812e,G51-B,4,61688,27.767853904738885,0.04329882678392849,0.7736059674835185,0.40549733406876265
scene-0012_CAM_FRONT_2e8bed7f_45a4f3c2,G51-B,0,95506,24.564839882425737,0.07063615728174666,0.7739474168045597,0.6408741102618654
scene-0012_CAM_FRONT_2e8bed7f_45a4f3c2,G51-B,1,98436,24.283057703321877,0.08171617014340948,0.774498988784703,0.6656817167021248
scene-0012_CAM_FRONT_2e8bed7f_45a4f3c2,G51-B,2,97088,24.108000661470253,0.048071144899325846,0.7742297691277283,0.658222362303995
scene-0012_CAM_FRONT_2e8bed7f_45a4f3c2,G51-B,3,97163,24.26984414859694,0.03790909150857846,0.7780448086570536,0.661820712841121
scene-0012_CAM_FRONT_2e8bed7f_45a4f3c2,G51-B,4,92978,25.322974609374995,0.0330649171809676,0.796975546975547,0.6301184566490688
scene-0012_CAM_FRONT_ba3778e1_feedde26,G51-B,0,94754,23.030704465562437,0.037584858416478406,0.8331429096735219,0.62566648280934
scene-0012_CAM_FRONT_ba3778e1_feedde26,G51-B,1,85731,23.705675035112353,0.05096634095935482,0.86388648123342,0.5647177790034933
scene-0012_CAM_FRONT_ba3778e1_feedde26,G51-B,2,69296,22.875812906453223,0.061085831466148655,0.863045990597011,0.45551309326819533
scene-0012_CAM_FRONT_ba3778e1_feedde26,G51-B,3,70602,23.065245031749768,0.05837053306537232,0.8776298164053266,0.4647650566017913
scene-0012_CAM_FRONT_ba3778e1_feedde26,G51-B,4,70470,24.477293436232262,0.06733200847035925,0.8790612770204607,0.4641281222913876
scene-0013_CAM_FRONT_b9c60cfa_31815eed,G51-B,0,73736,22.44521718002393,0.047355829079994693,0.8851023034696504,0.4863682924907415
