clip_id,group,condition,corrector,is_oracle,scale_used,tp,fp,fn,precision,recall,iou,n_pred_occupied,canonical_occupied,native_occupied,frac_pred_in_eval_mask,n_fused_points,frac_points_in_grid
scene-0003_CAM_FRONT_f286cdae_21b99feb,scene-0003,M1,dilate_r2,0,20.855235603336308,1333,2288,10595,0.368130350731842,0.11175385647216633,0.09376758581879573,3621,62617,9572,0.3782908483075637,334040,0.8180128128367861
scene-0003_CAM_FRONT_f286cdae_21b99feb,scene-0003,OR,raw,1,16.93381406553554,531,390,11397,0.5765472312703583,0.044517102615694165,0.04310764734534827,921,11823,3101,0.2970009674298613,334040,0.9875913064303676
scene-0003_CAM_FRONT_f286cdae_21b99feb,scene-0003,OR,dilate_r2,1,16.93381406553554,2142,1902,9786,0.5296735905044511,0.1795774647887324,0.15488069414316702,4044,60854,9230,0.438136511375948,334040,0.9875913064303676
scene-0003_CAM_FRONT_f286cdae_21b99feb,scene-0003,G51-A,raw,0,18.896928911924938,328,477,11600,0.4074534161490683,0.02749832327297116,0.026440951229343007,805,12780,3220,0.25,334040,0.9517692491917136
scene-0003_CAM_FRONT_f286cdae_21b99feb,scene-0003,G51-A,dilate_r2,0,18.896928911924938,1678,2095,10250,0.4447389345348529,0.14067739771965124,0.11966055765528061,3773,62098,9375,0.40245333333333333,334040,0.9517692491917136
scene-0003_CAM_FRONT_f286cdae_21b99feb,scene-0003,G51-B,raw,0,19.18797059547244,323,481,11605,0.4017412935323383,0.027079141515761233,0.02602949472157305,804,12765,3198,0.25140712945590993,334040,0.943428930666986
scene-0003_CAM_FRONT_f286cdae_21b99feb,scene-0003,G51-B,dilate_r2,0,19.18797059547244,1595,2120,10333,0.42934051144010765,0.13371898054996648,0.11353929384965832,3715,62606,9441,0.3934964516470713,334040,0.943428930666986
scene-0003_CAM_FRONT_f286cdae_21b99feb,scene-0003,G51-C,raw,0,18.896928911924938,328,477,11600,0.4074534161490683,0.02749832327297116,0.026440951229343007,805,12780,3220,0.25,334040,0.9517692491917136
scene-0003_CAM_FRONT_f286cdae_21b99feb,scene-0003,G51-C,dilate_r2,0,18.896928911924938,1678,2095,10250,0.4447389345348529,0.14067739771965124,0.11966055765528061,3773,62098,9375,0.40245333333333333,334040,0.9517692491917136
scene-0003_CAM_FRONT_f286cdae_21b99feb,scene-0003,G51-D,raw,0,19.18797059547244,323,481,11605,0.4017412935323383,0.027079141515761233,0.02602949472157305,804,12765,3198,0.25140712945590993,334040,0.943428930666986
scene-0003_CAM_FRONT_f286cdae_21b99feb,scene-0003,G51-D,dilate_r2,0,19.18797059547244,1595,2120,10333,0.42934051144010765,0.13371898054996648,0.11353929384965832,3715,62606,9441,0.3934964516470713,334040,0.943428930666986
scene-0003_CAM_FRONT_cd908fdc_6180726f,scene-0003,M0,raw,0,27.3665,367,647,13138,0.3619329388560158,0.02717512032580526,0.02593273035613341,1014,11116,3117,0.3253128007699711,343623,0.27402996889032455
scene-0003_CAM_FRONT_cd908fdc_6180726f,scene-0003,M0,dilate_r2,0,27.3665,1148,2709,12357,0.29764065335753176,0.08500555349870419,0.07080300974466511,3857,68698,10631,0.3628068855234691,343623,0.27402996889032455
scene-0003_CAM_FRONT_cd908fdc_6180726f,scene-0003,M1,raw,0,20.741134019105935,304,452,13201,0.4021164021164021,0.022510181414291005,0.021781185068424448,756,13946,3688,0.20498915401301518,343623,0.9399341720431985
scene-0003_CAM_FRONT_cd908fdc_6180726f,scene-0003,M1,dilate_r2,0,20.741134019105935,1590,2125,11915,0.42799461641991926,0.11773417252869307,0.1017274472168906,3715,73884,11223,0.33101666221152987,343623,0.9399341720431985
scene-0003_CAM_FRONT_cd908fdc_6180726f,scene-0003,OR,raw,1,16.364306191081752,607,380,12898,0.6149949341438703,0.04494631617919289,0.043716240547353256,987,10527,2812,0.3509957325746799,343623,0.9992608178148727
scene-0003_CAM_FRONT_cd908fdc_6180726f,scene-0003,OR,dilate_r2,1,16.364306191081752,2211,1894,11294,0.538611449451888,0.16371714179933358,0.14358075199688292,4105,61687,9542,0.4302033116747013,343623,0.9992608178148727
