clip_id,group,variant,s_moge,ok,n_valid_total,mad_log_clip,per_frame_log_scale_std,fov_supplied_deg,fov_calibrated_deg,fov_moge_out_deg,teacher_w,teacher_h,crop_x0,crop_x1
08_001600_001620_s5,08,G51-D,39.86107491226259,1,146139,0.08466955712786595,0.027656689598504786,54.53977450297614,54.53977450297614,54.53976821899414,308,154,100,408
08_001625_001645_s5,08,G51-D,33.80729258947554,1,173202,0.09796829942858576,0.024979713597461848,54.53977450297614,54.53977450297614,54.53976821899414,308,154,100,408
08_001650_001670_s5,08,G51-D,34.28213150960942,1,175842,0.12368450466445591,0.026188427531155755,54.53977450297614,54.53977450297614,54.53976821899414,308,154,100,408
08_001675_001695_s5,08,G51-D,35.52583903120183,1,176966,0.12712752957881635,0.03142122615263469,54.53977450297614,54.53977450297614,54.53976821899414,308,154,100,408
08_001700_001720_s5,08,G51-D,38.068751710454286,1,181162,0.11559900664760692,0.020758085203139674,54.53977450297614,54.53977450297614,54.53976821899414,308,154,100,408
08_001725_001745_s5,08,G51-D,42.54066274154589,1,167459,0.10685827886738197,0.021670714984315623,54.53977450297614,54.53977450297614,54.53976821899414,308,154,100,408
08_001750_001770_s5,08,G51-D,42.793991449311044,1,169504,0.117476824357025,0.04179393671175532,54.53977450297614,54.53977450297614,54.53976821899414,308,154,100,408
08_001775_001795_s5,08,G51-D,36.883523830795525,1,175474,0.07388165671622171,0.034532035121111825,54.53977450297614,54.53977450297614,54.53976821899414,308,154,100,408
08_001800_001820_s5,08,G51-D,36.408535653131125,1,180143,0.1566641271438849,0.03236614058596583,54.53977450297614,54.53977450297614,54.53976821899414,308,154,100,408
08_001825_001845_s5,08,G51-D,29.712896472679635,1,198303,0.07655590928439393,0.04929876223737197,54.53977450297614,54.53977450297614,54.53976821899414,308,154,100,408
08_001850_001870_s5,08,G51-D,29.563813570316555,1,176915,0.057919333696567765,0.02689672468682751,54.53977450297614,54.53977450297614,54.53976821899414,308,154,100,408
08_001875_001895_s5,08,G51-D,33.49507410386029,1,173694,0.07460755864354418,0.015266429404190126,54.53977450297614,54.53977450297614,54.53976821899414,308,154,100,408
08_001900_001920_s5,08,G51-D,28.74418485208181,1,176723,0.061995292052694495,0.03144294558121507,54.53977450297614,54.53977450297614,54.53976821899414,308,154,100,408
08_001925_001945_s5,08,G51-D,16.976790763430728,1,206143,0.039463205946736135,0.028634425922646443,54.53977450297614,54.53977450297614,54.53976821899414,308,154,100,408
08_001950_001970_s5,08,G51-D,16.928931896025496,1,164548,0.07745685338157848,0.03417502408878999,54.53977450297614,54.53977450297614,54.53976821899414,308,154,100,408
08_001975_001995_s5,08,G51-D,19.420589037698416,1,165774,0.10697711874591187,0.045460464911094324,54.53977450297614,54.53977450297614,54.53976821899414,308,154,100,408
08_002000_002020_s5,08,G51-D,24.36251999709133,1,180966,0.11082021301396106,0.04211150253824495,54.53977450297614,54.53977450297614,54.53976821899414,308,154,100,408
08_002025_002045_s5,08,G51-D,24.99546474358975,1,169712,0.0985502258047728,0.03372405346714653,54.53977450297614,54.53977450297614,54.53976821899414,308,154,100,408
08_002050_002070_s5,08,G51-D,23.805643916259502,1,164456,0.08058828518823047,0.028049931844073474,54.53977450297614,54.53977450297614,54.53976821899414,308,154,100,408
