clip_id,method,tp,fp,fn,tn,valid,gt_occupied,pred_occupied,iou,precision,recall,fpr,prevalence,volume_ratio
08_000050_000070_s5,seed0_pool_then_mask,75142,423303,53401,1284221,1836067,128543,498445,0.13616479959988836,0.1507528413365567,0.5845670320437519,0.24790456825204213,0.07000997240296787,3.877651836350482
08_000050_000070_s5,seed1_raw,59469,337124,69074,1370400,1836067,128543,396593,0.1277071383628215,0.14994969654028184,0.4626389612814389,0.19743441380618953,0.07000997240296787,3.0852944150984496
08_000050_000070_s5,seed1_pool_then_mask,75185,497474,53358,1210050,1836067,128543,572659,0.12010057234867423,0.13129104755185897,0.5849015504539337,0.2913423178825012,0.07000997240296787,4.454999494332636
08_000050_000070_s5,seed2_raw,65389,257128,63154,1450396,1836067,128543,322517,0.1695460638730939,0.20274590176641852,0.5086935889157713,0.1505852919197622,0.07000997240296787,2.509020327828042
08_000050_000070_s5,seed2_pool_then_mask,78153,434060,50390,1273464,1836067,128543,512213,0.13891323011075304,0.1525791028341725,0.6079911002543896,0.25420433329194786,0.07000997240296787,3.9847599635919497
08_000075_000095_s5,occany_raw,51419,86650,45394,1574565,1758028,96813,138069,0.28026904607468534,0.37241524165453505,0.531116688874428,0.052160617379448174,0.055069088774467756,1.4261411174119178
08_000075_000095_s5,occany_pool_then_mask,64414,161235,32399,1499980,1758028,96813,225649,0.24962022569444445,0.28546104791069316,0.6653445301767325,0.09705847828246193,0.055069088774467756,2.3307716938840857
08_000075_000095_s5,seed0_raw,67201,303246,29612,1357969,1758028,96813,370447,0.16797772328581534,0.18140516727089165,0.6941319864067842,0.18254470372588738,0.055069088774467756,3.826417939739498
08_000075_000095_s5,seed0_pool_then_mask,76720,486825,20093,1174390,1758028,96813,563545,0.13145134484046617,0.1361381965947706,0.7924555586543129,0.29305357825447037,0.055069088774467756,5.820964126718519
08_000075_000095_s5,seed1_raw,68400,333337,28413,1327878,1758028,96813,401737,0.15901429733813785,0.17026064315709033,0.7065166868085897,0.20065855413056108,0.055069088774467756,4.149618336380445
08_000075_000095_s5,seed1_pool_then_mask,76737,499260,20076,1161955,1758028,96813,575997,0.1287375875102546,0.13322465221173027,0.7926311549068823,0.30053906327597574,0.055069088774467756,5.9495832171299305
08_000075_000095_s5,seed2_raw,68422,287985,28391,1373230,1758028,96813,356407,0.17781277449466992,0.19197714971928162,0.7067439290177971,0.17335805419527273,0.055069088774467756,3.6813960934998398
08_000075_000095_s5,seed2_pool_then_mask,77278,457006,19535,1204209,1758028,96813,534284,0.13953656338984397,0.14463843199496898,0.7982192474151198,0.27510346342887587,0.055069088774467756,5.518721659281295
08_000100_000120_s5,occany_raw,56782,62992,84008,1469150,1672932,140790,119774,0.2786409005702172,0.4740761767996393,0.40330989416861995,0.04111368267432131,0.08415763461993674,0.8507280346615527
08_000100_000120_s5,occany_pool_then_mask,70845,123457,69945,1408685,1672932,140790,194302,0.2681014353994558,0.3646128192195654,0.5031962497336459,0.08057804041661935,0.08415763461993674,1.3800838127707933
08_000100_000120_s5,seed0_raw,48301,178539,92489,1353603,1672932,140790,226840,0.15125779368613562,0.21292981837418445,0.3430712408551744,0.11652901624000908,0.08415763461993674,1.6111939768449464
08_000100_000120_s5,seed0_pool_then_mask,79058,328903,61732,1203239,1672932,140790,407961,0.16831845482048913,0.19378813170866824,0.5615313587612757,0.2146687448030274,0.08415763461993674,2.8976560835286596
