clip_id,block,anchor,condition,corrector,is_oracle,scale_used,tp,fp,fn,precision,recall,iou,n_pred_occupied,n_occupied_pred,n_valid_eval_voxels,n_gt_occupied,frac_pred_in_eval_mask,n_fused_points,n_points_in_grid,n_points_out_grid
2013_05_28_drive_0006_sync_008465,81,8465,A,raw,0,26.273494601328913,3201,5539,88180,0.3662471395881007,0.035029163611691706,0.03302723895996698,8740,23411,463555,91381,0.37332877707060785,300903,94535,206368
2013_05_28_drive_0006_sync_008465,81,8465,A,dilate_r2,0,26.273494601328913,15069,30567,76312,0.3301998422298186,0.16490298858624877,0.1235690622232427,45636,131292,463555,91381,0.34759162782195413,300903,94535,206368
2013_05_28_drive_0006_sync_008465,81,8465,B,raw,0,26.99790902557494,2947,5361,88434,0.35471834376504574,0.03224959236602795,0.030462467180748794,8308,23296,463555,91381,0.35662774725274726,300903,89284,211619
2013_05_28_drive_0006_sync_008465,81,8465,B,dilate_r2,0,26.99790902557494,14833,30306,76548,0.3286071911207603,0.1623203948304352,0.1218946970506299,45139,134224,463555,91381,0.336296042436524,300903,89284,211619
2013_05_28_drive_0006_sync_008465,81,8465,OR,raw,1,29.8457247744458,2148,4377,89233,0.3291954022988506,0.023505980455455728,0.022431546189352326,6525,23035,463555,91381,0.2832645973518559,300903,72225,228678
2013_05_28_drive_0006_sync_008465,81,8465,OR,dilate_r2,1,29.8457247744458,12006,28578,79375,0.2958308693081017,0.13138398573007518,0.10008419543343976,40584,143730,463555,91381,0.28236276351492384,300903,72225,228678
2013_05_28_drive_0006_sync_008470,81,8470,C0,raw,0,27.3665,2695,6081,71977,0.30708751139471285,0.036091172059138636,0.033373373125456636,8776,23885,409584,74672,0.3674272555997488,302105,92895,209210
2013_05_28_drive_0006_sync_008470,81,8470,C0,dilate_r2,0,27.3665,14947,32578,59725,0.31450815360336665,0.20016873794728948,0.13936596736596737,47525,133737,409584,74672,0.3553616426269469,302105,92895,209210
2013_05_28_drive_0006_sync_008470,81,8470,C3,raw,0,37.50109230865847,1129,2604,73543,0.3024377176533619,0.01511945575316049,0.014609969460116983,3733,24593,409584,74672,0.15179116008620339,302104,58424,243680
2013_05_28_drive_0006_sync_008470,81,8470,C3,dilate_r2,0,37.50109230865847,7356,27385,67316,0.21173829193172333,0.09851082065566745,0.07207736852935125,34741,175570,409584,74672,0.19787549125704848,302104,58424,243680
2013_05_28_drive_0006_sync_008470,81,8470,A,raw,0,27.008996426950993,2840,6165,71832,0.31538034425319267,0.0380329976430255,0.03513242698269357,9005,23820,409584,74672,0.3780436607892527,302105,94761,207344
2013_05_28_drive_0006_sync_008470,81,8470,A,dilate_r2,0,27.008996426950993,15316,32507,59356,0.32026430796896893,0.2051103492607671,0.14290112801948143,47823,132444,409584,74672,0.36108090966748213,302105,94761,207344
2013_05_28_drive_0006_sync_008470,81,8470,B,raw,0,27.23228599349965,2710,6159,71962,0.30555868756342314,0.036292050567816585,0.03352674097809009,8869,23816,409584,74672,0.37239670809539804,302105,93609,208496
2013_05_28_drive_0006_sync_008470,81,8470,B,dilate_r2,0,27.23228599349965,15148,32545,59524,0.31761474430209885,0.20286050996357402,0.1412835651062798,47693,133190,409584,74672,0.3580824386215181,302105,93609,208496
2013_05_28_drive_0006_sync_008470,81,8470,OR,raw,1,30.231328938127028,1805,5166,72867,0.2589298522450151,0.02417238054424684,0.022608281770585437,6971,24104,409584,74672,0.2892051111848656,302105,77404,224701
2013_05_28_drive_0006_sync_008470,81,8470,OR,dilate_r2,1,30.231328938127028,11567,33952,63105,0.2541136668204486,0.15490411399185772,0.1064865959640595,45519,145646,409584,74672,0.3125317550773794,302105,77404,224701
2013_05_28_drive_0006_sync_008475,81,8475,C0,raw,0,27.3665,3676,8487,87920,0.3022280687330428,0.040132756888947116,0.036729514502962544,12163,29928,487412,91596,0.4064087142475274,299875,136855,163020
2013_05_28_drive_0006_sync_008475,81,8475,C0,dilate_r2,0,27.3665,17889,42382,73707,0.2968094108277613,0.1953032883532032,0.13352192150950157,60271,162330,487412,91596,0.3712868847409598,299875,136855,163020
2013_05_28_drive_0006_sync_008475,81,8475,C3,raw,0,38.59743436718656,1117,2718,90479,0.29126466753585395,0.0121948556705533,0.011843416671968107,3835,34349,487412,91596,0.11164808291362194,299833,94216,205617
2013_05_28_drive_0006_sync_008475,81,8475,C3,dilate_r2,0,38.59743436718656,8661,28282,82935,0.23444224886988063,0.09455653085287567,0.07224845259347003,36943,225786,487412,91596,0.16361953354060926,299833,94216,205617
2013_05_28_drive_0006_sync_008475,81,8475,A,raw,0,27.551134308214607,3600,8403,87996,0.2999250187453137,0.039303026333027645,0.03600036000360004,12003,30072,487412,91596,0.39914205905826017,299875,135668,164207
2013_05_28_drive_0006_sync_008475,81,8475,A,dilate_r2,0,27.551134308214607,17833,42386,73763,0.29613577110214384,0.19469190794357832,0.13309996865250556,60219,163428,487412,91596,0.36847419046919744,299875,135668,164207
2013_05_28_drive_0006_sync_008475,81,8475,B,raw,0,28.339224096034215,3184,8107,88412,0.2819945089008945,0.03476134329010001,0.03193484649408744,11291,30636,487412,91596,0.3685533359446403,299875,131867,168008
2013_05_28_drive_0006_sync_008475,81,8475,B,dilate_r2,0,28.339224096034215,17906,42268,73690,0.297570379233556,0.1954888859775536,0.13376262475348114,60174,168539,487412,91596,0.3570330902639745,299875,131867,168008
2013_05_28_drive_0006_sync_008475,81,8475,OR,raw,1,30.46925483977473,3229,6567,88367,0.3296243364638628,0.03525263111926285,0.032894267697605006,9796,32035,487412,91596,0.3057905415951303,299875,124667,175208
2013_05_28_drive_0006_sync_008475,81,8475,OR,dilate_r2,1,30.46925483977473,17359,39920,74237,0.30306045845772445,0.18951700947639635,0.1319915447550108,57279,182629,487412,91596,0.31363584096720676,299875,124667,175208
2013_05_28_drive_0006_sync_008480,81,8480,C0,raw,0,27.3665,3379,7612,85748,0.3074333545628241,0.03791219271376799,0.034929035859374194,10991,24686,501651,89127,0.44523211536903506,305115,115303,189812
2013_05_28_drive_0006_sync_008480,81,8480,C0,dilate_r2,0,27.3665,16633,43969,72494,0.2744628890135639,0.18662133809058984,0.12496994650477851,60602,151631,501651,89127,0.39966761414222685,305115,115303,189812
2013_05_28_drive_0006_sync_008480,81,8480,C3,raw,0,39.585062146801064,1379,2816,87748,0.3287246722288439,0.01547230356682038,0.014998422935949447,4195,28168,501651,89127,0.1489278614030105,305075,78546,226529
2013_05_28_drive_0006_sync_008480,81,8480,C3,dilate_r2,0,39.585062146801064,11565,28447,77562,0.289038288513446,0.12975865899222458,0.09836358378553081,40012,212510,501651,89127,0.1882829043339137,305075,78546,226529
2013_05_28_drive_0006_sync_008480,81,8480,A,raw,0,29.06189806160598,3158,7328,85969,0.30116345603662026,0.035432584963030284,0.03274065626457934,10486,25195,501651,89127,0.41619368922405237,305115,104524,200591
2013_05_28_drive_0006_sync_008480,81,8480,A,dilate_r2,0,29.06189806160598,16852,42533,72275,0.2837753641491959,0.1890785059521806,0.1279963542457846,59385,160746,501651,89127,0.36943376507035947,305115,104524,200591
2013_05_28_drive_0006_sync_008480,81,8480,B,raw,0,30.367091115490062,3562,6926,85565,0.339626239511823,0.0399654425707137,0.03708369337761444,10488,25674,501651,89127,0.408506660434681,305115,98524,206591
2013_05_28_drive_0006_sync_008480,81,8480,B,dilate_r2,0,30.367091115490062,16641,40595,72486,0.29074358795163885,0.1867110976471776,0.12828201847026718,57236,167849,501651,89127,0.34099696751246655,305115,98524,206591
2013_05_28_drive_0006_sync_008480,81,8480,OR,raw,1,31.065707842985987,3086,6502,86041,0.32186065915727996,0.03462474895374017,0.03227054554580724,9588,25900,501651,89127,0.3701930501930502,305115,96563,208552
2013_05_28_drive_0006_sync_008480,81,8480,OR,dilate_r2,1,31.065707842985987,16913,39471,72214,0.29996098183881953,0.1897629225711625,0.13151837509137002,56384,171526,501651,89127,0.32871984422186723,305115,96563,208552
2013_05_28_drive_0006_sync_008485,81,8485,C0,raw,0,27.3665,2456,8351,85348,0.22726010918848893,0.02797139082501936,0.02554209349487806,10807,25918,488700,87804,0.41696890192144453,313313,110628,202685
2013_05_28_drive_0006_sync_008485,81,8485,C0,dilate_r2,0,27.3665,17513,47206,70291,0.27060059642454304,0.19945560566716777,0.1297163173098289,64719,167978,488700,87804,0.38528259653049807,313313,110628,202685
2013_05_28_drive_0006_sync_008485,81,8485,C3,raw,0,38.365969815691905,1126,2459,86678,0.31408647140864715,0.01282401712906018,0.012474657390071236,3585,26447,488700,87804,0.13555412712216885,311751,70553,241198
2013_05_28_drive_0006_sync_008485,81,8485,C3,dilate_r2,0,38.365969815691905,10642,26647,77162,0.28539247499262516,0.12120176757323128,0.09298302330254869,37289,221398,488700,87804,0.1684251890260978,311751,70553,241198
2013_05_28_drive_0006_sync_008485,81,8485,A,raw,0,28.549883828996286,2990,7505,84814,0.2848975702715579,0.034053118308960864,0.03137164381118258,10495,26481,488700,87804,0.39632189116725197,313313,106700,206613
2013_05_28_drive_0006_sync_008485,81,8485,A,dilate_r2,0,28.549883828996286,18434,45608,69370,0.2878423534555448,0.20994487722655003,0.13817347764818758,64042,175277,488700,87804,0.36537594778550525,313313,106700,206613
2013_05_28_drive_0006_sync_008485,81,8485,B,raw,0,29.613316646440136,2842,6255,84962,0.3124106848411564,0.0323675458976812,0.03021507777033564,9097,26884,488700,87804,0.338379705400982,313313,103144,210169
2013_05_28_drive_0006_sync_008485,81,8485,B,dilate_r2,0,29.613316646440136,19940,43195,67864,0.3158311554605211,0.22709671541159857,0.15221490240383515,63135,181472,488700,87804,0.3479049109504497,313313,103144,210169
2013_05_28_drive_0006_sync_008485,81,8485,OR,raw,1,30.419893823457446,2990,5526,84814,0.35110380460310003,0.034053118308960864,0.03203685845923069,8516,27255,488700,87804,0.3124564300128417,313313,100287,213026
2013_05_28_drive_0006_sync_008485,81,8485,OR,dilate_r2,1,30.419893823457446,19762,40624,68042,0.3272612857284801,0.2250694729169514,0.15387610178465755,60386,186005,488700,87804,0.32464718690357786,313313,100287,213026
2013_05_28_drive_0006_sync_008490,81,8490,C0,raw,0,27.3665,4070,7696,84140,0.34591194968553457,0.04613989343611835,0.04243738660772006,11766,26376,485861,88210,0.4460873521383075,307585,104626,202959
2013_05_28_drive_0006_sync_008490,81,8490,C0,dilate_r2,0,27.3665,21897,44486,66313,0.32985854812226023,0.2482371613195783,0.16501627780792186,66383,172599,485861,88210,0.38460825381375324,307585,104626,202959
2013_05_28_drive_0006_sync_008490,81,8490,C3,raw,0,39.014521588668345,997,2167,87213,0.31510745891276865,0.011302573404375921,0.011031567766135189,3164,26587,485861,88210,0.1190055290179411,305300,68350,236950
2013_05_28_drive_0006_sync_008490,81,8490,C3,dilate_r2,0,39.014521588668345,10120,23763,78090,0.29867485169554053,0.11472622151683483,0.0903789306350638,33883,227632,485861,88210,0.14884989808111337,305300,68350,236950
2013_05_28_drive_0006_sync_008490,81,8490,A,raw,0,28.90047631969835,4005,6216,84205,0.39184032873495744,0.04540301553111892,0.04241416558998581,10221,26866,485861,88210,0.380443683466091,307585,98755,208830
2013_05_28_drive_0006_sync_008490,81,8490,A,dilate_r2,0,28.90047631969835,21195,40406,67015,0.34406908978750345,0.2402788799455844,0.16479287180444113,61601,182864,485861,88210,0.33686783620614225,307585,98755,208830
2013_05_28_drive_0006_sync_008490,81,8490,B,raw,0,29.56265839601046,3328,5598,84882,0.3728433788931212,0.03772814873597098,0.03547671840354767,8926,27000,485861,88210,0.3305925925925926,307585,96332,211253
2013_05_28_drive_0006_sync_008490,81,8490,B,dilate_r2,0,29.56265839601046,19628,38814,68582,0.3358543513226789,0.22251445414352114,0.15452198009824916,58442,187081,485861,88210,0.31238875139645395,307585,96332,211253
2013_05_28_drive_0006_sync_008490,81,8490,OR,raw,1,30.868236662080285,1856,4416,86354,0.29591836734693877,0.021040698333522276,0.020037570444583593,6272,27204,485861,88210,0.23055433024555214,307291,91613,215678
2013_05_28_drive_0006_sync_008490,81,8490,OR,dilate_r2,1,30.868236662080285,16195,35926,72015,0.31071928781105507,0.18359596417639723,0.13046175162724755,52121,195046,485861,88210,0.26722414199727246,307291,91613,215678
2013_05_28_drive_0006_sync_008495,82,8495,C0,raw,0,27.3665,3271,7891,84802,0.2930478408887296,0.037139645521328896,0.03408569880371806,11162,27565,467085,88073,0.4049337928532559,316668,96057,220611
2013_05_28_drive_0006_sync_008495,82,8495,C0,dilate_r2,0,27.3665,17880,48051,70193,0.2711926104563862,0.20301340933089596,0.13135082718697658,65931,171974,467085,88073,0.38337771988789004,316668,96057,220611
2013_05_28_drive_0006_sync_008495,82,8495,C3,raw,0,40.85927549968377,565,2251,87508,0.20063920454545456,0.00641513290111612,0.006255258845932421,2816,24913,467085,88073,0.11303335607915546,311732,52854,258878
2013_05_28_drive_0006_sync_008495,82,8495,C3,dilate_r2,0,40.85927549968377,7174,27917,80899,0.2044398848707646,0.08145515651788857,0.06185015949650832,35091,200971,467085,88073,0.1746072816476009,311732,52854,258878
2013_05_28_drive_0006_sync_008495,82,8495,A,raw,0,29.187127810552088,3360,6818,84713,0.33012379642365886,0.038150170880973736,0.0354090482764435,10178,27806,467085,88073,0.366036107314968,316668,82333,234335
2013_05_28_drive_0006_sync_008495,82,8495,A,dilate_r2,0,29.187127810552088,18311,45882,69762,0.2852491704703005,0.20790707708378278,0.13669515882199246,64193,181379,467085,88073,0.35391638502803524,316668,82333,234335
2013_05_28_drive_0006_sync_008495,82,8495,B,raw,0,30.539447623239443,3225,6118,84848,0.345178208284277,0.03661735151522033,0.034238940026117146,9343,27916,467085,88073,0.3346826192864307,316664,78475,238189
2013_05_28_drive_0006_sync_008495,82,8495,B,dilate_r2,0,30.539447623239443,17560,42860,70513,0.290632240979808,0.19938005972318418,0.13411439438491443,60420,187681,467085,88073,0.32192923098235837,316664,78475,238189
2013_05_28_drive_0006_sync_008495,82,8495,OR,raw,1,31.548666809271744,2411,5569,85662,0.30213032581453636,0.027375018450603476,0.025746993870271885,7980,27978,467085,88073,0.28522410465365644,316367,75521,240846
2013_05_28_drive_0006_sync_008495,82,8495,OR,dilate_r2,1,31.548666809271744,15962,40512,72111,0.2826433402981903,0.18123602011967346,0.12413578566706848,56474,191421,467085,88073,0.2950251017390986,316367,75521,240846
2013_05_28_drive_0006_sync_008500,82,8500,C0,raw,0,27.3665,3988,8532,85797,0.3185303514376997,0.04441721891184496,0.04056266973158253,12520,34485,436934,89785,0.3630564013339133,322963,120423,202540
2013_05_28_drive_0006_sync_008500,82,8500,C0,dilate_r2,0,27.3665,20981,48440,68804,0.3022284323187508,0.23368045887397673,0.15178875022608065,69421,196728,436934,89785,0.3528780854784271,322963,120423,202540
2013_05_28_drive_0006_sync_008500,82,8500,C3,raw,0,41.68320788974778,925,2611,88860,0.2615950226244344,0.010302389040485605,0.010011255898523745,3536,27212,436934,89785,0.12994267235043364,317932,56048,261884
2013_05_28_drive_0006_sync_008500,82,8500,C3,dilate_r2,0,41.68320788974778,8816,30690,80969,0.22315597630739634,0.09819012084423902,0.07317700767794148,39506,217078,436934,89785,0.1819898838205622,317932,56048,261884
2013_05_28_drive_0006_sync_008500,82,8500,A,raw,0,29.157751970043307,3860,8146,85925,0.32150591370981174,0.04299159102299939,0.03941550683644607,12006,34505,436934,89785,0.3479495725257209,322963,104418,218545
2013_05_28_drive_0006_sync_008500,82,8500,A,dilate_r2,0,29.157751970043307,19926,47306,69859,0.29637672536887194,0.22193016650888234,0.14534870998096155,67232,206301,436934,89785,0.32589274894450343,322963,104418,218545
2013_05_28_drive_0006_sync_008500,82,8500,B,raw,0,30.715281060892586,2679,7309,87106,0.2682218662394874,0.02983794620482263,0.02759181823799617,9988,33544,436934,89785,0.29775816837586455,322963,96344,226619
2013_05_28_drive_0006_sync_008500,82,8500,B,dilate_r2,0,30.715281060892586,17728,45804,72057,0.2790404835358559,0.1974494626051122,0.13074806953366425,63532,207980,436934,89785,0.3054716799692278,322963,96344,226619
2013_05_28_drive_0006_sync_008500,82,8500,OR,raw,1,32.11326135049144,1676,6237,88109,0.21180336155693164,0.018666815169571756,0.017454333381933307,7913,32877,436934,89785,0.24068497733978161,322963,90065,232898
2013_05_28_drive_0006_sync_008500,82,8500,OR,dilate_r2,1,32.11326135049144,13756,44196,76029,0.2373688569850911,0.15321044717937293,0.10267127428515983,57952,210853,436934,89785,0.27484550848221273,322963,90065,232898
2013_05_28_drive_0006_sync_008505,82,8505,C0,raw,0,27.3665,4623,9272,85152,0.3327096077725801,0.051495405179615705,0.046674810948337656,13895,33994,433718,89775,0.4087486026945932,321873,127123,194750
2013_05_28_drive_0006_sync_008505,82,8505,C0,dilate_r2,0,27.3665,21647,50265,68128,0.3010206919568361,0.24112503480924533,0.1545772636389603,71912,180696,433718,89775,0.3979722849426661,321873,127123,194750
2013_05_28_drive_0006_sync_008505,82,8505,C3,raw,0,41.74207398405299,664,3249,89111,0.16969077434193713,0.0073962684489000275,0.0071379428964568285,3913,29062,433718,89775,0.1346431766568027,318713,64487,254226
2013_05_28_drive_0006_sync_008505,82,8505,C3,dilate_r2,0,41.74207398405299,7496,28777,82279,0.20665508780635736,0.08349763297131718,0.06322963762737027,36273,211905,433718,89775,0.17117576272386212,318713,64487,254226
2013_05_28_drive_0006_sync_008505,82,8505,A,raw,0,29.600534937137333,4985,7471,84790,0.400208734746307,0.055527708159287106,0.0512617485552105,12456,34377,433718,89775,0.3623352823108474,321873,111237,210636
2013_05_28_drive_0006_sync_008505,82,8505,A,dilate_r2,0,29.600534937137333,21737,46143,68038,0.32022687094873303,0.2421275410749095,0.15992730911284744,67880,191635,433718,89775,0.354215044224698,321873,111237,210636
2013_05_28_drive_0006_sync_008505,82,8505,B,raw,0,30.24403899597918,4140,7108,85635,0.36806543385490753,0.04611528822055138,0.04273195503855166,11248,33906,433718,89775,0.33174069486226626,321873,106616,215257
2013_05_28_drive_0006_sync_008505,82,8505,B,dilate_r2,0,30.24403899597918,20724,45146,69051,0.3146197054804919,0.230843776106934,0.15360099613848105,65870,193130,433718,89775,0.3410656034795216,321873,106616,215257
2013_05_28_drive_0006_sync_008505,82,8505,OR,raw,1,32.43641716061547,2324,6350,87451,0.2679271385750519,0.025886939571150097,0.024176853055916776,8674,32382,433718,89775,0.2678648631956025,321873,92205,229668
2013_05_28_drive_0006_sync_008505,82,8505,OR,dilate_r2,1,32.43641716061547,15818,42457,73957,0.2714371514371514,0.17619604566972988,0.11962308669610987,58275,193017,433718,89775,0.30191641150779464,321873,92205,229668
2013_05_28_drive_0006_sync_008510,82,8510,C0,raw,0,27.3665,4602,9312,85564,0.3307460112117292,0.051039194374819775,0.04626148495144655,13914,33816,439208,90166,0.4114620298083747,326164,132472,193692
2013_05_28_drive_0006_sync_008510,82,8510,C0,dilate_r2,0,27.3665,20459,44585,69707,0.31454092614230367,0.22690371093316772,0.1518281868038085,65044,175723,439208,90166,0.37015074862140984,326164,132472,193692
2013_05_28_drive_0006_sync_008510,82,8510,C3,raw,0,40.17038284702014,1042,4402,89124,0.1914033798677443,0.011556462524676707,0.01101852635140851,5444,33315,439208,90166,0.16340987543148733,325228,82311,242917
2013_05_28_drive_0006_sync_008510,82,8510,C3,dilate_r2,0,40.17038284702014,10346,34848,79820,0.22892419347701023,0.11474391677572478,0.08275873102212553,45194,223298,439208,90166,0.2023932144488531,325228,82311,242917
2013_05_28_drive_0006_sync_008510,82,8510,A,raw,0,29.13085404587312,4464,8435,85702,0.34607333901852855,0.04950868398287603,0.045273374509386316,12899,34555,439208,90166,0.37328895962957603,326164,122093,204071
2013_05_28_drive_0006_sync_008510,82,8510,A,dilate_r2,0,29.13085404587312,20748,43802,69418,0.32142525174283504,0.2301089102322383,0.15487280544607668,64550,187719,439208,90166,0.34386503230892984,326164,122093,204071
2013_05_28_drive_0006_sync_008510,82,8510,B,raw,0,29.22563684834123,4421,8375,85745,0.3454985933104095,0.04903178581727037,0.044864574136653776,12796,34517,439208,90166,0.3707158791320219,326164,121650,204514
2013_05_28_drive_0006_sync_008510,82,8510,B,dilate_r2,0,29.22563684834123,20659,43815,69507,0.32042373670006513,0.22912184193598473,0.15419350504922338,64474,188562,439208,90166,0.3419246719911753,326164,121650,204514
2013_05_28_drive_0006_sync_008510,82,8510,OR,raw,1,31.816900739823268,3509,7087,86657,0.33116270290675726,0.038917108444424725,0.036081149167634934,10596,35022,439208,90166,0.30255268117183487,326164,109541,216623
2013_05_28_drive_0006_sync_008510,82,8510,OR,dilate_r2,1,31.816900739823268,18304,42728,71862,0.29990824485515793,0.20300334937781425,0.137733832979668,61032,204127,439208,90166,0.2989903344486521,326164,109541,216623
2013_05_28_drive_0006_sync_008515,82,8515,C0,raw,0,27.3665,3903,6468,81376,0.37633786520104134,0.04576742222587038,0.042540900519908005,10371,28424,432020,85279,0.364867717421897,320034,125031,195003
2013_05_28_drive_0006_sync_008515,82,8515,C0,dilate_r2,0,27.3665,18716,34600,66563,0.3510390877035036,0.21946786430422496,0.15612409179255748,53316,149396,432020,85279,0.35687702481994166,320034,125031,195003
2013_05_28_drive_0006_sync_008515,82,8515,C3,raw,0,39.59166503837534,1276,3419,84003,0.2717784877529286,0.014962652001078812,0.014385893706735214,4695,29732,432020,85279,0.15791066863984932,320017,81364,238653
2013_05_28_drive_0006_sync_008515,82,8515,C3,dilate_r2,0,39.59166503837534,8004,28471,77275,0.2194379712131597,0.09385663527949437,0.07036483516483516,36475,202703,432020,85279,0.17994306941683152,320017,81364,238653
2013_05_28_drive_0006_sync_008515,82,8515,A,raw,0,28.26946496747738,3976,6110,81303,0.3942097957564942,0.04662343601590075,0.04350633008348926,10086,28668,432020,85279,0.35182084554206783,320034,120076,199958
2013_05_28_drive_0006_sync_008515,82,8515,A,dilate_r2,0,28.26946496747738,18569,34459,66710,0.35017349324884967,0.21774411050786244,0.15508025856453256,53028,154003,432020,85279,0.3443309545917937,320034,120076,199958
2013_05_28_drive_0006_sync_008515,82,8515,B,raw,0,28.434965716258883,3943,6060,81336,0.3941817454763571,0.04623647087794181,0.04316885448713036,10003,28734,432020,85279,0.34812417345305213,320034,119209,200825
2013_05_28_drive_0006_sync_008515,82,8515,B,dilate_r2,0,28.434965716258883,18431,34366,66848,0.3490918044585867,0.21612589265821597,0.1540473901959965,52797,154802,432020,85279,0.34106148499373395,320034,119209,200825
2013_05_28_drive_0006_sync_008515,82,8515,OR,raw,1,31.022257557899415,3381,5101,81898,0.3986088186748408,0.03964633731633814,0.037408718743084754,8482,29168,432020,85279,0.29079813494240264,320034,105283,214751
2013_05_28_drive_0006_sync_008515,82,8515,OR,dilate_r2,1,31.022257557899415,16913,33515,68366,0.33538906956452763,0.19832549631210497,0.14237251039614796,50428,169290,432020,85279,0.29787937858113295,320034,105283,214751
2013_05_28_drive_0006_sync_008520,82,8520,C0,raw,0,27.3665,3179,5913,70155,0.3496480422349318,0.04334960591267352,0.04011508322081593,9092,25924,417061,73334,0.3507174818700818,317823,104351,213472
2013_05_28_drive_0006_sync_008520,82,8520,C0,dilate_r2,0,27.3665,16744,35788,56590,0.318739054290718,0.22832519704366325,0.1534429354300691,52532,162412,417061,73334,0.32344900623106665,317823,104351,213472
2013_05_28_drive_0006_sync_008520,82,8520,C3,raw,0,38.54784145669026,1644,3414,71690,0.3250296559905101,0.022417978018381652,0.021420753635273883,5058,28646,417061,73334,0.1765691545067374,317787,71833,245954
2013_05_28_drive_0006_sync_008520,82,8520,C3,dilate_r2,0,38.54784145669026,11486,29656,61848,0.2791794273491809,0.1566258488559195,0.1115253908146422,41142,216972,417061,73334,0.1896189370056966,317787,71833,245954
2013_05_28_drive_0006_sync_008520,82,8520,A,raw,0,27.81783388823331,3243,5837,70091,0.35715859030837005,0.044222325251588625,0.0409619683975193,9080,26075,417061,73334,0.3482262703739214,317823,102522,215301
2013_05_28_drive_0006_sync_008520,82,8520,A,dilate_r2,0,27.81783388823331,16975,35646,56359,0.32258984055795215,0.23147516840755994,0.1557625252339879,52621,165189,417061,73334,0.3185502666642452,317823,102522,215301
2013_05_28_drive_0006_sync_008520,82,8520,B,raw,0,27.581668440402478,3227,5895,70107,0.3537601403201052,0.04400414541685985,0.04073003571924422,9122,26090,417061,73334,0.3496358758144883,317823,103453,214370
2013_05_28_drive_0006_sync_008520,82,8520,B,dilate_r2,0,27.581668440402478,16880,35710,56454,0.3209735691196045,0.23017972563885783,0.15479989728916768,52590,163775,417061,73334,0.3211112807205007,317823,103453,214370
2013_05_28_drive_0006_sync_008520,82,8520,OR,raw,1,30.433631914911892,2931,5111,70403,0.3644615767222084,0.039967818474377505,0.03736375804703933,8042,27329,417061,73334,0.2942661641479747,317823,94029,223794
2013_05_28_drive_0006_sync_008520,82,8520,OR,dilate_r2,1,30.433631914911892,16434,35741,56900,0.3149784379492094,0.22409796274579322,0.1506669722667889,52175,180880,417061,73334,0.28845090667846085,317823,94029,223794
2013_05_28_drive_0006_sync_008525,82,8525,C0,raw,0,27.3665,2563,5914,57776,0.30234752860681846,0.04247667346160858,0.03868504067740329,8477,25795,391585,60339,0.328629579375848,308894,106343,202551
2013_05_28_drive_0006_sync_008525,82,8525,C0,dilate_r2,0,27.3665,15119,35470,45220,0.2988594358457372,0.2505676262450488,0.1578035466396685,50589,169695,391585,60339,0.298117210289048,308894,106343,202551
2013_05_28_drive_0006_sync_008525,82,8525,C3,raw,0,38.67428363858529,1247,2361,59092,0.3456208425720621,0.02066656722849235,0.01988835725677831,3608,27531,391585,60339,0.1310522683520395,308616,68215,240401
2013_05_28_drive_0006_sync_008525,82,8525,C3,dilate_r2,0,38.67428363858529,8975,23365,51364,0.27752009894867036,0.14874293574636635,0.10722307177673707,32340,219897,391585,60339,0.14706885496391492,308616,68215,240401
2013_05_28_drive_0006_sync_008525,82,8525,A,raw,0,27.398893171193233,2558,5903,57781,0.3023283299846354,0.042393808316345975,0.03861598381691374,8461,25816,391585,60339,0.32774248528044625,308894,106097,202797
2013_05_28_drive_0006_sync_008525,82,8525,A,dilate_r2,0,27.398893171193233,15176,35443,45163,0.2998083723503032,0.25151228890104244,0.15844313127727547,50619,169800,391585,60339,0.2981095406360424,308894,106097,202797
2013_05_28_drive_0006_sync_008525,82,8525,B,raw,0,27.01602810196561,2563,6038,57776,0.2979886059760493,0.04247667346160858,0.03861277249649728,8601,25768,391585,60339,0.33378609127600123,308894,108744,200150
2013_05_28_drive_0006_sync_008525,82,8525,B,dilate_r2,0,27.01602810196561,15006,36189,45333,0.29311456196894226,0.24869487396211407,0.15545748383888613,51195,168015,391585,60339,0.30470493705919116,308894,108744,200150
2013_05_28_drive_0006_sync_008525,82,8525,OR,raw,1,30.384110558192916,2383,4767,57956,0.3332867132867133,0.03949352823215499,0.03660184929192394,7150,26557,391585,60339,0.2692322174944459,308894,91405,217489
2013_05_28_drive_0006_sync_008525,82,8525,OR,dilate_r2,1,30.384110558192916,14935,34242,45404,0.30369888362445857,0.24751818889938515,0.15790697920301117,49177,185991,391585,60339,0.2644052669215177,308894,91405,217489
2013_05_28_drive_0006_sync_008530,82,8530,C0,raw,0,27.3665,3209,6036,46998,0.34710654407787994,0.06391539028422331,0.057055989189765836,9245,27154,381271,50207,0.34046549311335345,304983,99404,205579
2013_05_28_drive_0006_sync_008530,82,8530,C0,dilate_r2,0,27.3665,15663,35187,34544,0.308023598820059,0.31196845061445616,0.18342038082300866,50850,174824,381271,50207,0.29086395460577497,304983,99404,205579
2013_05_28_drive_0006_sync_008530,82,8530,C3,raw,0,37.88378015999724,1208,3370,48999,0.2638706858890345,0.024060389985460194,0.022546988446534893,4578,27360,381271,50207,0.16732456140350876,304590,62753,241837
