clip_id,variant,frame,n_valid,s_frame,mad_log,moge_mask_fraction,lingbot_conf_fraction,fov_moge_out_deg
2013_05_28_drive_0006_sync_000660,A,2,66502,17.681614004214488,0.05969567543618837,0.963830667402096,0.9199393270821842,93.93318176269531
2013_05_28_drive_0006_sync_000660,A,3,65026,16.670025816058168,0.04173954839805183,0.9538885824600111,0.9034473248758963,92.97511291503906
2013_05_28_drive_0006_sync_000660,A,4,64209,16.979180750610603,0.05782976622282554,0.9494208494208494,0.8881274131274132,93.38375854492188
2013_05_28_drive_0006_sync_000665,A,0,67102,16.3426345122908,0.0812451032772481,0.962134583563155,0.92865416436845,92.089111328125
2013_05_28_drive_0006_sync_000665,A,1,67469,17.46396585573186,0.058258145539821005,0.963830667402096,0.9324738003309432,93.93318176269531
2013_05_28_drive_0006_sync_000665,A,2,66644,16.460300861910024,0.03968198715190563,0.9538885824600111,0.9248069498069498,92.97511291503906
2013_05_28_drive_0006_sync_000665,A,3,65481,16.667632692717202,0.055420269316297954,0.9494208494208494,0.9055846662989521,93.38375854492188
2013_05_28_drive_0006_sync_000665,A,4,62731,15.603480433558557,0.040335142669003954,0.9333563154991726,0.8694291230005515,93.23745727539062
2013_05_28_drive_0006_sync_000670,A,0,68371,16.69962813382768,0.03421251537969194,0.963830667402096,0.944180915609487,93.93318176269531
2013_05_28_drive_0006_sync_000670,A,1,67654,17.26540554775281,0.03909521489718126,0.9538885824600111,0.9383204633204634,92.97511291503906
2013_05_28_drive_0006_sync_000670,A,2,66278,17.57988156449681,0.04713778632915444,0.9494208494208494,0.9170159955874242,93.38375854492188
2013_05_28_drive_0006_sync_000670,A,3,65194,16.434550548735118,0.047101267566523,0.9333563154991726,0.9071428571428571,93.23745727539062
2013_05_28_drive_0006_sync_000670,A,4,57195,15.639173897748593,0.04797525550034054,0.8703530060672918,0.8273303916161059,94.49609375
2013_05_28_drive_0006_sync_000675,A,0,67468,17.128716562709315,0.028247124920706135,0.9538885824600111,0.9355901820187534,92.97511291503906
2013_05_28_drive_0006_sync_000675,A,1,67308,18.212785872621104,0.042643222759839894,0.9494208494208494,0.9309293987865417,93.38375854492188
